2.9215125484,3.7705616649,0.4293783924
3.7991734952,2.7378539429,0.2920336079
4.2641525619,2.0825919625,-2.1299624777
2.8581030542,5.5748488013,-2.3138213319
1.2402264946,3.5172233738,1.0332181961
1.5619116950,3.9522535120,-1.1371298123
5.6950310809,5.6670144898,7.8091285542
3.1778276655,0.9301449964,0.7901526622
1.6568207086,1.0097452286,3.9973194950
0.7397281473,3.2596439934,0.7436372663
4.2517673503,4.8021009770,2.6569572948
1.0690159607,5.9478195388,-4.6059376138
2.5183681984,3.6202408710,0.7681537188
4.8388765933,2.7148283439,-2.2865172645
4.0558836912,0.9967655559,-2.4492726474
4.7284476166,0.4708181626,-5.4521161927
5.0708996938,0.8882229778,-3.9939730047
5.7012202420,4.8123073533,6.8598706078
4.0794609088,0.7154072498,-2.9822158648
0.7418251391,1.5033160422,5.3015245913
0.1236111282,4.8530603104,-5.0012211745
1.7477774123,4.1806305862,-2.2697945599
0.5161064442,3.1131376616,-0.1773510545
2.3442254115,6.0021427349,-1.6234585252
4.9827270310,3.2110042875,-0.9815931283
3.6767604528,2.6944796768,0.6123998897
4.1520831229,3.0909080976,-0.1709012900
1.6527125383,5.9309516953,-1.9811078088
5.1492964616,0.7300652995,-3.7223447815
3.2263747549,3.0125487191,1.3863517297
2.1828287515,3.0588379470,1.9325027614
1.4201114032,5.7541345145,-2.3860622048
2.1205059506,0.7838789202,1.4765651217
1.0747018169,0.6279555764,3.7159957333
2.0342146585,0.9342084245,1.4877234622
3.1784417611,3.8969931599,0.3291113289
1.5584655431,0.8048683310,5.1615540896
2.4493382005,2.2760853665,1.3015221286
2.6622747046,0.8624862339,-1.0184393119
3.7743908638,4.5851429264,0.9642592446
5.5215793364,0.1971362184,-6.1143674026
2.2608889594,1.3675846575,-0.7754473318
2.1676437558,3.7849477272,0.1145105806
3.3152969951,5.9873779399,-1.0141369160
4.6758609693,0.8347790597,-5.3140788567
4.8989655020,2.2764679035,-3.3735045300
0.3013148094,0.9670538105,3.5355130339
5.9282018605,5.2470073084,7.9239940763
4.7889231640,3.3732382158,-0.2814304373
3.7734615997,0.4068342286,-0.5516491094
4.8487999441,2.1444184809,-3.5817812464
3.5061729774,5.1091796497,0.0260864385
0.9569551351,4.9699885670,-4.4022452020
4.2522125121,3.6750322653,0.6815454563
3.7580987601,2.8022759872,0.4214944192
0.7778953236,2.1262601515,1.4548778943
5.1615981808,4.7853608751,5.4410272406
0.1572635091,5.8618756517,-9.6661646878
0.6877482054,4.1899556638,-3.9284426716
5.5614883669,4.6836308248,6.0645779107
5.9704745700,2.1724040277,-1.5711040604
4.9844742697,1.6368823973,-4.1607481950
5.8798700395,4.8976276500,7.4513345689
1.0759138822,4.3068934965,-4.0779706016
4.7120250997,3.9146336380,1.4443846022
4.7832441969,4.8595925478,4.5632005057
0.3466613634,4.1897618852,-4.4349441031
3.9438438585,1.0368513883,-1.5216414367
3.0303018271,2.9263234604,1.7237311834
1.4854350336,4.1161979965,-2.2666496065
4.3257958904,1.4554266787,-3.5223167955
2.6725541639,5.7156867696,-2.4102774818
2.3819289139,2.8843796697,2.0167894518
0.8759520271,2.5626554278,-1.0219527454
1.1626192435,3.6230382579,0.6092428810
0.9206045820,1.2847120022,5.3147216469
5.9472376487,5.0240430042,7.7888463424
5.0889279468,4.4279449384,3.8815090351
0.1531410609,5.2544876823,-4.4310651014
4.4324973447,5.9763252479,5.7723988083
2.9426017501,4.8829606094,-1.7156613195
2.7181794733,5.9860610331,-1.9639066917
0.4535930427,0.2023916669,8.6923587630
2.1066754575,4.9530558046,-3.6903693721
4.0720760713,4.4073303067,1.5674742479
1.4707297693,2.2918889365,-0.7653129865
2.6347620701,3.6651278477,0.6399093302
1.8832444213,3.3439354420,1.5828508837
0.0893999602,5.2792480141,-4.7176279801
5.1815489166,3.9427374522,1.9214140806
3.9610225987,4.0278704810,0.9856341233
5.7793833823,1.9062076286,-1.9372262670
2.4631895540,1.6121432582,-0.2627538374
1.2206205528,0.4234690513,3.5982363053
0.6127360746,2.1879092611,1.6493819018
2.8211978151,3.5995172899,0.8023021546
4.4062013994,6.0449217971,5.7585131897
4.0822650373,5.9062964364,3.4577421252
0.1410490037,2.3142536343,2.4009304954
2.7858131438,2.9293995223,1.9421893876
0.4438829690,0.7192121988,4.2639220119
5.7344433566,0.2709925063,-7.8293581559
4.7279006914,0.3254292555,-5.5215796859
0.7966481958,2.7809100977,-0.9002934550
5.6512537505,3.4871742978,-0.2067136544
1.4718135220,5.5670103529,-2.4604400516
5.7158663680,3.1592785377,-1.5510001971
1.5928986310,4.5700937431,-4.1699989825
4.6567161923,2.4305512257,-2.6587152327
3.5884657469,5.7570956246,0.2990245898
0.9937180901,5.7750912528,-3.9445615235
1.4347639184,3.0624678844,1.2457716033
0.1696338627,1.1554111112,3.2308052035
1.6104487876,2.7903149020,0.7880907417
5.4380537929,1.0232112727,-3.0029276404
0.8255468491,4.1518982299,-3.4321966658
0.5412353900,4.8564817138,-4.9211836759
0.2076532571,0.2726748845,9.6156339521
2.4039404400,1.0747001028,-0.8505201910
5.3382213428,1.2549907227,-3.0659824088
5.0306632368,5.0929823973,6.0559663244
0.6764390269,0.6822021663,3.3865260227
2.9585134793,5.1243714658,-1.9304271574
0.5540737598,2.0170039451,3.4498344831
5.8519261750,4.7291860582,6.8831321980
2.2603508170,4.9462126122,-3.4338499146
2.2978866142,2.1969991541,0.7090312563
4.3920058123,0.0875190163,-6.0528156115
0.1176413614,0.5534654900,8.5062975456
6.0486743851,0.4157221605,-9.6231692044
5.7229325382,1.2215761025,-2.8480980276
5.5260645274,0.2106813839,-6.0863745291
3.7480946256,2.1854029924,0.2733118332
5.3935398390,3.8435029669,1.5862374872
0.3761282148,5.7141729820,-6.9792780005
3.1349702605,1.5158545550,1.4747293137
5.0472524663,4.3945758643,3.6581706505
2.5795949850,4.2252880853,-1.1442509964
1.7455013926,2.2418702800,-0.5140924540
5.1672126317,4.0016330042,2.1745638230
1.5579782273,1.7862238528,0.2125212540
1.4467801340,3.3310920636,1.4669817031
5.2286060177,4.2623204419,3.4466910034
0.7222332072,3.5241832111,0.8059079005
0.9581645453,5.2839638664,-3.2798274137
5.1968692769,2.7285083191,-2.5940324866
1.9887739028,2.9011132183,1.7050080453
4.5144678655,2.5099152298,-2.1295993360
0.5096327133,3.0924122606,-0.2825782646
3.5025216818,4.4572388237,0.2812742758
2.9701427957,5.9234435396,-1.9214670148
4.8767075108,1.1723298744,-4.6602656817
3.5778382424,2.3496355731,0.9076067967
4.1120748972,2.0129035493,-1.5394597607
2.4381983474,0.9806822419,-0.8655337926
5.2600382273,1.4834889941,-3.3687664095
0.2931967140,0.7666176276,4.9478435506
5.8758620729,5.7645495788,7.6151366023
2.7859975252,4.7369387333,-1.9316836913
5.4751770509,3.9991360221,2.4704895123
5.3507430220,1.9734442386,-3.1998027988
3.1080444286,0.1396613483,-0.9032509867
1.2570071821,4.5324425142,-4.6588802602
1.1426208309,1.7210181992,2.8290353655
1.5973421120,0.7886971134,5.0825996581
5.1999627482,1.8044331772,-3.6013060697
3.9649884186,5.5203572614,2.3257056118
1.8670027135,2.6564459788,0.9338708331
4.5806762329,5.6466283419,5.8174265789
0.9216345300,4.5511621155,-5.2080563910
0.3557083917,3.4331089885,0.6145570979
2.0177560844,2.3002250673,0.2357268788
2.6560679150,1.5979119044,0.3091386496
3.6428154744,2.0481140911,0.6722348333
2.6978184340,4.9597339058,-2.4900055907
0.1962124211,4.6516295384,-5.8616798133
0.9030392093,0.9308618595,4.1786285474
4.2286710494,0.4086707860,-4.6478641169
3.1800093304,4.6061944341,-0.6645809953
4.5549875084,1.3067668383,-4.6271701942
3.3593116692,5.2296164481,-0.6164802655
1.3371476429,0.3949430523,3.9836946201
4.4569589781,2.4618380234,-2.0769107470
4.9338799667,0.6802740232,-4.5687821384
1.2829763423,4.6324217192,-4.7811873945
2.9557217384,3.2532960691,1.3950115539
1.7524872105,0.1734545306,4.9946608843
2.5716882889,3.9390184246,-0.2282113721
3.3018350405,3.5516829802,0.7823443173
2.4103374469,0.6625829881,-0.2802731728
3.6974270194,4.4023990436,0.7351620276
6.0008561637,2.4436368295,-1.7246265137
3.6412573711,0.2456180432,0.1837926056
0.0710753956,1.9428496140,5.0443703713
0.5485517810,3.9639644003,-2.1149996288
0.6444859538,5.0987483206,-3.9063285009
4.3117205033,2.4796006749,-1.5954089092
1.7137325817,4.4025690796,-3.3957431480
6.0333670530,3.5809465288,0.2569084335
4.5954368661,4.2659029179,2.3350036556
3.7486768096,2.9609298922,0.4871179200
5.8878709529,5.7396505168,7.6274375684
3.5963280746,3.6486860786,0.6695110947
5.8512435159,4.9801417026,7.5867772568
5.5215177901,1.8244379569,-2.6286674489
2.0330373730,1.9016345083,-0.6053651389
1.2640005750,1.3345267159,4.5844434476
2.2960217564,0.1541146351,2.5371349425
3.4810562309,1.7241711577,1.2362482048
0.6609821647,2.8850226430,-0.8293488829
2.6524338843,3.1754192310,1.7314731751
2.3995269577,2.0000326494,0.4819205854
1.4306168997,0.1427216067,3.5498940155
1.1153586324,2.9375878790,0.2713022373
2.7583582651,2.6857298937,2.0722140613
3.0448144465,5.4940102908,-1.8676068772
0.8806851722,5.0563299537,-4.0523471019
0.6277103575,4.9943450946,-4.3110624330
2.9125839452,3.0573905909,1.7044204534
4.9000189259,2.1694989104,-3.5720894217
1.7661514545,0.6192088650,4.8471379597
5.8036914356,2.6080790638,-2.2787251569
1.0082637426,5.4949439713,-3.0265520665
0.7456362562,2.0488232561,2.2775067721
5.2989214918,4.2859079026,3.6819896520
5.3269181108,5.6800990654,7.8181226523
2.1746700481,3.2304523345,1.7822690207
0.6273493234,4.7472495640,-5.3099298519
2.5302950736,4.7372291772,-2.5831979637
3.5597668749,3.4296111384,0.7374291972
4.5703608547,5.0260130541,4.2862999549
5.6920608545,0.7634173334,-4.5770140459
3.1691591648,2.2648327258,1.8589835535
3.1161379196,0.3336770491,-0.5072009538
1.2933139589,3.6710201100,0.4094832103
3.3641982062,1.5051939559,1.4553569852
1.7371855515,5.1697929147,-3.6893493702
0.4180254122,4.9375268388,-4.5728153284
2.0748149967,5.1910228888,-3.5278833015
0.5278352945,5.7777359817,-6.6462851102
3.4223125073,4.3773098979,0.1491644405
0.2643781609,5.4704211838,-5.3370827864
1.5016590630,5.8090258880,-2.2459451094
6.0440342069,5.3713535877,7.8826247421
1.7670235914,0.6096097870,4.8675598731
3.9815224016,1.5358916728,-1.3460249725
0.4227139567,1.7437947741,5.1906483822
5.3844922446,5.1034661936,7.0138452977
2.1854126272,0.6116848759,1.6767239954
4.6692011872,5.7086421859,6.3413859171
2.0967799039,5.5219336019,-2.7630087574
0.9444407980,1.2371007483,5.2876024842
4.1833835002,1.7288061314,-2.3134332022
4.5154210875,2.9337685170,-1.1449896350
1.3167436028,5.8671070067,-2.9139537889
0.1968002696,1.0884042834,3.3646352799
5.8265401826,1.0418849907,-3.9931245936
2.6582111907,5.5427167330,-2.6250002044
0.0854847491,4.0747819249,-3.7096121828
5.2557961260,0.6740712005,-3.5269986042
3.5738631038,2.0362321097,0.9319815133
1.6536557444,6.0271934037,-2.0775893516
6.0204744119,2.8475230095,-1.9133159243
3.1813465723,0.6369518392,0.3289257237
4.6418861537,2.2250946196,-3.0889776123
4.0025439021,1.5408598874,-1.4753635642
4.7215491612,4.4557745704,3.1521232653
4.2488100749,0.5343157787,-4.5978499153
0.2047497624,6.0319337788,-10.4548028744
0.3559796743,1.8778453575,4.9524230972
4.0146388866,2.8722075809,-0.1626809086
2.6681042090,4.0559062406,-0.4992358318
0.1051155077,5.0691153700,-4.2830347309
5.0833519399,0.5229867232,-3.9899124385
1.2751795187,0.8391739412,5.1784963530
4.4591546685,0.3488435454,-5.8572959414
1.1236908254,0.8564986313,4.7694591976
1.8975797248,1.7275111061,-0.5929149409
1.6391546002,1.0296211231,4.0142556740
0.1275262410,2.8223678501,-1.4666848317
5.5548188135,4.4801379293,5.1396719387
1.3617941058,0.2072782181,3.4769936758
0.4561650326,3.1787640942,0.0036778054
3.0652447944,1.0776107975,0.6715618923
4.2937708648,4.2436998039,1.7521240941
5.4813888388,4.3702341974,4.4428326664
3.8324178208,0.5106309973,-0.9682031376
0.8136550811,4.0754725418,-2.8276946206
0.1301811492,1.0271837727,3.9148547494
1.5473714326,3.2875672475,1.5511872870
2.6629421223,0.2852456066,-1.0205730826
2.0009145517,0.4405200774,4.0363975084
3.0294847241,0.0696997355,-1.3327928101
1.5335042703,3.1753866472,1.5321321119
3.8069647982,1.4309693186,-0.3144821719
4.4369686839,3.0842208863,-0.6581211527
5.1117718674,5.9107833830,7.8482283490
5.8314148574,5.4354909198,7.8767977387
5.2614150355,4.2470310980,3.4332354734
1.3690635979,0.1979896351,3.4770844364
